1	49375000	50805000	1	49375000	50805000	255,255,0	0.8635365988485998	0.3025175910115416	0.2942087461534729	0.4431332556332556	0.6401515151515151
1	16830000	17230000	1	16830000	17230000	255,255,0	0.20513320424507786	0.3676005813255187	0.22358121923097696	0.4121951219512195	0.4792682926829268
1	163355000	164860000	1	163355000	164860000	255,255,0	0.8052794339967723	0.27908025641958345	0.3017420763866275	0.657032586290075	0.5470812683654226
1	231935000	233400000	1	231935000	233400000	255,255,0	0.43336944864061144	0.28052310457518204	0.27077299003747285	0.451432273589708	0.44314868804664725
1	149035000	149430000	1	149035000	149430000	255,255,0	0.8579084086781587	0.3477831683616397	0.18791010793617813	0.45375	0.805625
1	3995000	5505000	1	3995000	5505000	255,255,0	0.8691258119638174	0.2485096971717457	0.21633008464035358	0.5395172533983966	0.5942837225514116
1	214860000	215725000	1	214860000	215725000	255,255,0	0.7863312547795701	0.18966650370417265	0.2448241221854782	0.5862068965517241	0.4885718060509975
1	60435000	61275000	1	60435000	61275000	255,255,0	0.6895911203923941	0.21472639429905188	0.21061922085871024	0.7130252100840336	0.4043417366946779
1	60595000	61255000	1	60595000	61255000	255,255,0	0.525399881330409	0.22150328666444802	0.1785410587810004	0.5079149706015378	0.4527363184079602
1	76585000	77590000	1	76585000	77590000	255,255,0	0.8840296526866549	0.20963246348512116	0.18861077555064487	0.4584844623076169	0.42054700519556903
1	55830000	57110000	1	55830000	57110000	255,255,0	0.9585990322670073	0.17836172670592532	0.1725257943738481	0.5725532945736435	0.7226259689922481
1	118625000	119570000	1	118625000	119570000	255,255,0	0.9624564018342587	0.18323496348331572	0.14128744727210402	0.7352908587257617	0.4863154564151242
1	83745000	84160000	1	83745000	84160000	255,255,0	0.857442380810272	0.17686168102926825	0.13091298828738682	0.4013605442176871	0.41836734693877553
1	213445000	214330000	1	213445000	214330000	255,255,0	0.898672332291457	0.16402021790554833	0.143083310930481	0.7630349703320288	0.5794002958182063
1	217975000	218365000	1	217975000	218365000	255,255,0	0.6592245128335303	0.15980619909307825	0.14499352106512176	0.4044871794871795	0.5307692307692308
1	185730000	186235000	1	185730000	186235000	255,255,0	1.0751493205866172	0.14535623943702614	0.14708936320680954	0.5705497885428681	0.7654748173779315
1	242615000	243190000	1	242615000	243190000	255,255,0	0.5740700094200448	0.13590459558602463	0.1493040101147402	0.42538644470868014	0.6212841854934602
1	2710000	3340000	1	2710000	3340000	255,255,0	1.3011305755890472	0.16740445546841295	0.10462956020310718	0.6364087301587301	0.8246527777777778
1	79955000	80395000	1	79955000	80395000	255,255,0	0.8849550467392611	0.13601191201657964	0.13446748425918062	0.4483233166998878	0.4043980457935208
1	99600000	100170000	1	99600000	100170000	255,255,0	0.8665941251933995	0.13246148883118256	0.1287363766213252	0.426799758015729	0.7686025408348457
1	79290000	79705000	1	79290000	79705000	255,255,0	0.6742844779100996	0.13328641685766918	0.1232905761185634	0.5051020408163265	0.4689054726368159
1	176335000	176855000	1	176335000	176855000	255,255,0	0.8855559576301159	0.12330596033750257	0.11241279352071633	0.6037735849056604	0.5435413642960812
1	75230000	75665000	1	75230000	75665000	255,255,0	1.0326078440920348	0.11269270260726182	0.11641282158577043	0.6983471074380165	0.6167355371900827
1	78605000	79065000	1	78605000	79065000	255,255,0	1.6718043574790766	0.10837187344258403	0.12058423307090692	0.7983348751156337	0.5735430157261795
1	75690000	76125000	1	75690000	76125000	255,255,0	0.8647361605676396	0.10979555040492633	0.11585835041227466	0.6875	0.4509297520661157
1	232735000	233395000	1	232735000	233395000	255,255,0	1.0988405802191652	0.10715355329304306	0.11611041369613082	0.48055178652193575	0.8005427408412483
1	29565000	29875000	1	29565000	29875000	255,255,0	1.6225293083548324	0.04674157267981051	0.17612975655576524	0.8518145161290323	0.7717908082408875
1	88625000	89055000	1	88625000	89055000	255,255,0	0.9466700352415689	0.10221531438207479	0.11925739648123354	0.46247357293868924	0.662262156448203
1	56390000	57065000	1	56390000	57065000	255,255,0	0.9409189481790015	0.09470259719510352	0.10969078991364675	0.4716695501730104	0.7785467128027682
1	47255000	47630000	1	47255000	47630000	255,255,0	1.4014575784858911	0.10531355001600645	0.09459893722275703	0.675207756232687	0.7936288088642659
1	162875000	163250000	1	162875000	163250000	255,255,0	0.9922817339290553	0.0989565293063756	0.10067268857516336	0.5879501385041551	0.6731301939058172
1	61445000	61910000	1	61445000	61910000	255,255,0	0.7505316556304871	0.10612757326621829	0.09348245338702188	0.5052059755545496	0.596650067904029
1	197555000	197850000	1	197555000	197850000	255,255,0	1.0669201823443601	0.11748426098267263	0.08212365659360608	0.6266666666666667	0.6022222222222222
1	81865000	82260000	1	81865000	82260000	255,255,0	1.1116458892847967	0.10222337124893778	0.09726468241950173	0.591875	0.545625
1	207585000	207670000	1	207585000	207670000	255,255,0	0.826568158389736	0.026597082324798144	0.1728093697953838	0.6419753086419753	0.6296296296296297
1	150295000	150975000	1	150295000	150975000	255,255,0	0.9872199807396292	0.1229433229359322	0.07635097265953125	0.5560528559249787	0.8049872122762148
1	915000	1240000	1	915000	1240000	255,255,0	1.1611923950631056	0.11474895247250173	0.0844906013957283	0.711662075298439	0.7741046831955923
1	47340000	47580000	1	47340000	47580000	255,255,0	1.1137463449688418	0.09305733626974355	0.1060262531010123	0.635	0.6416666666666667
1	64075000	64630000	1	64075000	64630000	255,255,0	1.0559376022513798	0.092295541825683	0.10657520501627235	0.8230229591836735	0.5309311224489796
1	78080000	78580000	1	78080000	78580000	255,255,0	1.3135266493297286	0.08971161306206044	0.10907593501994721	0.6176470588235294	0.6843137254901961
1	168670000	169330000	1	168670000	169330000	255,255,0	1.0889931407889681	0.09890909683486315	0.09985380623981312	0.5597014925373134	0.738579828132067
1	230755000	231360000	1	230755000	231360000	255,255,0	1.0619982631888922	0.09969696779879926	0.09904809358367873	0.5767266863746304	0.6992743886052136
1	222625000	222900000	1	222625000	222900000	255,255,0	0.8604751013091492	0.10848415260041595	0.09022504775591404	0.6173469387755102	0.5063775510204082
1	71150000	71510000	1	71150000	71510000	255,255,0	0.8462131436725762	0.10042349643617968	0.09769162862506943	0.5234940823176117	0.6251246921662147
1	90550000	91060000	1	90550000	91060000	255,255,0	1.2320375988879548	0.10869298438646549	0.08913095526149786	0.805052790346908	0.5271493212669683
1	86825000	87140000	1	86825000	87140000	255,255,0	0.9793135984661279	0.09389241696920647	0.10359191906866012	0.6298828125	0.564453125
1	108320000	108620000	1	108320000	108620000	255,255,0	1.2402272708802067	0.054004292376642005	0.14299247036972618	0.9064516129032258	0.5870967741935483
1	229375000	229770000	1	229375000	229770000	255,255,0	1.14795114760926	0.08853276741629498	0.10831174518871223	0.704148532388664	0.5981488000938802
1	206220000	206330000	1	206220000	206330000	255,255,0	1.387776011923199	0.06202078402927423	0.13378099173553737	0.75	0.8409090909090909
1	238115000	238385000	1	238115000	238385000	255,255,0	0.759386656394964	0.10280243998683217	0.09214195750801828	0.5194307608100712	0.502599890530925
1	147180000	147335000	1	147180000	147335000	255,255,0	0.6706108591655919	0.029666090360185932	0.16447174170933876	0.54296875	0.53515625
1	207250000	207685000	1	207250000	207685000	255,255,0	1.2350221622612352	0.07410928270429601	0.11937765471841946	0.8641528925619835	0.797004132231405
1	169435000	169790000	1	169435000	169790000	255,255,0	0.9457894350985825	0.09654863464854493	0.09676406440480197	0.5516975308641975	0.6451914098972923
1	184035000	184665000	1	184035000	184665000	255,255,0	1.2711636238505157	0.10814972418810273	0.08476913798705768	0.6510016641065028	0.7916519530813191
1	225165000	225480000	1	225165000	225480000	255,255,0	0.7377621640125811	0.09557949114350023	0.09724670159689366	0.4599609375	0.4931640625
1	37915000	38465000	1	37915000	38465000	255,255,0	0.9385137089417048	0.10314624347866382	0.08933306785336395	0.6353896103896104	0.5931818181818181
1	45285000	45765000	1	45285000	45765000	255,255,0	1.355742488326812	0.11218547425855697	0.08004229027314508	0.6177721088435374	0.7946428571428571
1	113670000	114220000	1	113670000	114220000	255,255,0	1.4340874103918542	0.09282754461270382	0.09935506934320057	0.812012987012987	0.839935064935065
1	202130000	202970000	1	202130000	202970000	255,255,0	1.0304117723866195	0.10179681132150428	0.08997137430082698	0.6282913165266106	0.6712885154061624
1	39525000	40235000	1	39525000	40235000	255,255,0	1.1302641528429627	0.09614866630898622	0.09420109175626587	0.7636932707355243	0.6312597809076682
1	234620000	235190000	1	234620000	235190000	255,255,0	1.730567012163908	0.07662515144934609	0.11371809158330282	0.8901996370235935	0.8345432546884453
1	202285000	202970000	1	202285000	202970000	255,255,0	0.9163516304821363	0.10931071821320948	0.0809335918814519	0.5490443184204999	0.6433522369250158
1	31185000	31260000	1	31185000	31260000	255,255,0	1.134154539945214	0.12103250203584812	0.0679166773978565	0.671875	0.546875
1	64075000	64725000	1	64075000	64725000	255,255,0	1.2246369469593157	0.09435494434747892	0.09437734535453707	0.8351138604984759	0.6862034122426577
1	228405000	228670000	1	228405000	228670000	255,255,0	0.8590902553880609	0.05073358843011778	0.13731386044043	0.5014245014245013	0.5619060748093007
1	112350000	112880000	1	112350000	112880000	255,255,0	1.3083351686620353	0.09845514640067782	0.08917276554886351	0.8025856044723969	0.705800139762404
1	22425000	23285000	1	22425000	23285000	255,255,0	1.103203245688608	0.0850277041083797	0.10253695996006151	0.669206094627105	0.6573108794439989
1	145625000	145830000	1	145625000	145830000	255,255,0	1.2329270262435137	0.048998929418798236	0.13831551686032073	0.5079365079365079	0.8888888888888888
1	244740000	245235000	1	244740000	245235000	255,255,0	1.0171179137828297	0.1017563178918769	0.08472751645601606	0.5964	0.8452
1	78030000	78470000	1	78030000	78470000	255,255,0	1.5218303329525371	0.06436848024828876	0.12158366888921368	0.8186868686868687	0.6368686868686869
1	184705000	185135000	1	184705000	185135000	255,255,0	1.181526916408292	0.09517006004828976	0.09050928416829958	0.7917547568710359	0.6051797040169133
1	165895000	166450000	1	165895000	166450000	255,255,0	1.2465956188263552	0.08168455522596975	0.10380295110567521	0.7822066326530612	0.6916454081632653
1	182855000	183415000	1	182855000	183415000	255,255,0	1.1262336236156638	0.09746664348384743	0.08775216949145241	0.756578947368421	0.5623433583959899
1	24380000	24960000	1	24380000	24960000	255,255,0	1.4288909644972916	0.1305130048545965	0.054083967904708416	0.7931034482758621	0.8623611922852134
1	241670000	242050000	1	241670000	242050000	255,255,0	0.9980285216405046	0.08896070257568327	0.09557938954419913	0.7646531163072516	0.5169387755102041
1	152020000	152450000	1	152020000	152450000	255,255,0	1.145128049290403	0.08443851671631168	0.09985667821099252	0.7658562367864693	0.6791754756871036
1	212635000	213245000	1	212635000	213245000	255,255,0	1.2144481094199708	0.07425540046082285	0.10969926834312671	0.5925436277102062	0.8347435219460603
1	168575000	169140000	1	168575000	169140000	255,255,0	0.9848280952909748	0.08939803944347995	0.09160796938314816	0.6666666666666666	0.5570944906124962
1	174230000	174705000	1	174230000	174705000	255,255,0	1.3980585181835856	0.08441253552465586	0.09549946769489831	0.7669270833333334	0.8127827153414883
1	151255000	151845000	1	151255000	151845000	255,255,0	1.0458688779052077	0.08491178593328644	0.09437478888123546	0.5387005649717514	0.7692090395480226
1	46050000	46705000	1	46050000	46705000	255,255,0	1.6215999848118463	0.08052085976250208	0.09818612814950439	0.7702020202020202	0.8250688705234159
1	203050000	203760000	1	203050000	203760000	255,255,0	0.738772642855196	0.09945276738198039	0.07923317168005156	0.5232785602503912	0.5001956181533647
1	27310000	28050000	1	27310000	28050000	255,255,0	0.9080195170386988	0.09602205127001658	0.08232626697464117	0.6495495495495496	0.5108108108108108
1	162820000	163290000	1	162820000	163290000	255,255,0	1.4794455466923906	0.07892769085674226	0.09936460443121897	0.8240248226950354	0.8572695035460993
1	25695000	26145000	1	25695000	26145000	255,255,0	1.1216727207638424	0.11134653923274256	0.06511016454400066	0.5367149758454106	0.7908212560386474
1	47280000	47530000	1	47280000	47530000	255,255,0	0.8470794628189022	0.09688390947175896	0.07943177826392123	0.5	0.5
1	61505000	61925000	1	61505000	61925000	255,255,0	0.8522737065871617	0.09249990208002581	0.08377984214551477	0.5730897009966778	0.6406423034330011
1	100225000	100925000	1	100225000	100925000	255,255,0	1.3805875069012952	0.09110475771421622	0.08422916490622794	0.9102615694164989	0.7032193158953722
1	228370000	228740000	1	228370000	228740000	255,255,0	1.2969355702871193	0.06564780650695515	0.10931892801985843	0.527027027027027	0.8605974395448079
1	235275000	235620000	1	235275000	235620000	255,255,0	1.760380675606182	0.10907889864866283	0.06552936704126613	0.8929483914778032	0.8780387912740855
1	89945000	90475000	1	89945000	90475000	255,255,0	1.513618541364212	0.08308813204549616	0.09098991956281172	0.6761006289308176	0.8703703703703703
1	149860000	150030000	1	149860000	150030000	255,255,0	1.1761457569970304	0.14334556369788815	0.029273426887862126	0.8627450980392157	0.6437908496732027
1	109040000	109110000	1	109040000	109110000	255,255,0	0.7852838869732872	0.13942200727020954	0.03207830134096422	0.5178571428571429	0.5535714285714286
1	115675000	116105000	1	115675000	116105000	255,255,0	0.8981810783348682	0.09106272812525905	0.07980616697122679	0.6633192389006343	0.578752642706131
1	175335000	175860000	1	175335000	175860000	255,255,0	1.075016837059736	0.09029495566512723	0.08050894620073792	0.6386614453542185	0.6806692773228907
1	203235000	203305000	1	203235000	203305000	255,255,0	1.1419201883695775	0.10188565389464349	0.06838696237642236	0.625	0.625
1	214380000	214805000	1	214380000	214805000	255,255,0	1.081192475791927	0.08554892019340096	0.08463087175217625	0.6712043364963862	0.6988756758356196
1	36960000	37905000	1	36960000	37905000	255,255,0	1.8197758377614015	0.08098333429245197	0.08849301342023519	0.9412742382271468	0.9024930747922437
1	244690000	244965000	1	244690000	244965000	255,255,0	0.61823187960704	0.08856902998707085	0.08069180914601876	0.5012755102040817	0.5293367346938775
1	9650000	10525000	1	9650000	10525000	255,255,0	0.900834245844885	0.08616337127322535	0.08239000121322114	0.6106663223140496	0.5729597107438017
1	220450000	220955000	1	220450000	220955000	255,255,0	1.2897749248839314	0.08192083187048115	0.085842126661767	0.6485966935793925	0.7812379853902345
1	17235000	17375000	1	17235000	17375000	255,255,0	1.5733926513859986	0.13503353203463284	0.031744594152624137	0.861904761904762	0.8809523809523809
1	202135000	202700000	1	202135000	202700000	255,255,0	0.9312354547837729	0.09050809389065667	0.07490782404429744	0.5915666358879655	0.605724838411819
1	228785000	229365000	1	228785000	229365000	255,255,0	1.6903415813923908	0.09099861857809	0.07377328936366612	0.9067796610169492	0.7893045002922268
1	186565000	186960000	1	186565000	186960000	255,255,0	1.3382277679041374	0.09773359770843362	0.06683931622777833	0.518125	0.944375
1	93295000	93715000	1	93295000	93715000	255,255,0	1.2221047698790053	0.08200284180663059	0.08246579914320179	0.7857142857142857	0.5730897009966778
1	225635000	226165000	1	225635000	226165000	255,255,0	1.5821383465895071	0.09559852187109863	0.06839537837307627	0.8480083857442348	0.8046820405310972
1	20535000	20935000	1	20535000	20935000	255,255,0	0.7542726146202062	0.05978420764927192	0.10402733460883115	0.5079268292682927	0.5128048780487805
1	224690000	225120000	1	224690000	225120000	255,255,0	1.7352555456324927	0.07862325812829529	0.08320252088816332	0.8916490486257929	0.8134249471458774
1	107735000	108100000	1	107735000	108100000	255,255,0	0.9814450778699901	0.08256484022956447	0.07859141978427257	0.6559532505478451	0.6238130021913806
1	221645000	222260000	1	221645000	222260000	255,255,0	1.571723900707045	0.07590209275367224	0.08507486879513895	0.8629032258064516	0.7588449531737773
1	63340000	63755000	1	63340000	63755000	255,255,0	1.0232253098697082	0.09010995421902132	0.07080221560095018	0.7715419501133787	0.5776643990929705
1	181420000	182025000	1	181420000	182025000	255,255,0	1.010050620511328	0.07758371754649149	0.08330253947695193	0.6414942219833378	0.6216070948669713
1	149850000	150190000	1	149850000	150190000	255,255,0	1.6359637091184842	0.10822076811543935	0.0518098771511771	0.9201680672268907	0.8983193277310925
1	231470000	231745000	1	231470000	231745000	255,255,0	1.7067199401773523	0.08637624449792941	0.07335844306719266	0.8482142857142857	0.9043367346938775
1	24975000	25555000	1	24975000	25555000	255,255,0	1.2433846525368462	0.08259258720130846	0.07697627524728379	0.6940385739333723	0.8103448275862069
1	77610000	78000000	1	77610000	78000000	255,255,0	1.1449219426517576	0.08830244633499962	0.0707019779561671	0.5352564102564102	0.675
1	161440000	161720000	1	161440000	161720000	255,255,0	1.8333773899998724	0.09559279706232421	0.06295641880955305	0.9100985221674877	0.9359605911330049
1	101360000	101925000	1	101360000	101925000	255,255,0	1.6293797510354697	0.06459020614337102	0.09361791140381198	0.9424438288704217	0.8544167436134195
1	94450000	94825000	1	94450000	94825000	255,255,0	1.3384709808957984	0.08958303044947875	0.06847053376188192	0.8015320947210594	0.629914402544053
1	12325000	12725000	1	12325000	12725000	255,255,0	1.5473438036408542	0.06661798669188101	0.09046552511192546	0.8371951219512195	0.8945121951219512
1	84375000	84595000	1	84375000	84595000	255,255,0	1.3313131350943475	0.08835527329064956	0.06845008055488998	0.7845849802371542	0.5513833992094862
1	174990000	175310000	1	174990000	175310000	255,255,0	1.1982518409985194	0.08490358589393977	0.07016093585931747	0.6960227272727273	0.7263257575757576
1	51790000	52285000	1	51790000	52285000	255,255,0	1.2607497012943707	0.07258756159395117	0.08124449347299939	0.7724	0.618
1	229820000	230455000	1	229820000	230455000	255,255,0	1.782987714542672	0.0856530911572399	0.06776870507298755	0.833740234375	0.945556640625
1	113260000	113620000	1	113260000	113620000	255,255,0	1.1725421559606701	0.07372797099096387	0.07918242295781036	0.6208708708708709	0.78003003003003
1	153610000	153960000	1	153610000	153960000	255,255,0	1.1080216863285464	0.08730889560809657	0.06536727695976957	0.5007936507936508	0.85
1	243535000	243915000	1	243535000	243915000	255,255,0	0.8318349313485947	0.08311077009757749	0.06946347240889911	0.6657897087935599	0.5012554839255738
1	169520000	169760000	1	169520000	169760000	255,255,0	1.3733578067712124	0.06507838105879983	0.08739252759577654	0.7516666666666667	0.7516666666666667
1	8940000	9640000	1	8940000	9640000	255,255,0	1.0426024011012338	0.07055849774141054	0.08189309155056047	0.7035570566254671	0.5932955404383975
1	145705000	145830000	1	145705000	145830000	255,255,0	1.3925758166492033	0.03540346255025439	0.1168594401833003	0.7100591715976331	0.863905325443787
